"TimeStamp","NameFile","LengthTrack","Error %","Nquadrants","WindowsTime","SpeedLimit","Algorithm","Error Meter"
"2017-02-20 17:17:11","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,2,1,30,"Backtrack",228.3010538157
"2017-02-20 17:17:19","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,2,1,50,"Backtrack",228.3010538157
"2017-02-20 17:17:27","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,2,1,70,"Backtrack",228.3010538157
"2017-02-20 17:17:35","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,2,1,90,"Backtrack",228.3010538157
"2017-02-20 17:17:36","Sensor_record_20170125_151323_AndroSensor.csv",500,20.1625650077,4,20,30,"Backtrack",90.7315425348
"2017-02-20 17:17:37","Sensor_record_20170125_151323_AndroSensor.csv",500,20.1625650077,4,20,50,"Backtrack",90.7315425348
"2017-02-20 17:17:38","Sensor_record_20170125_151323_AndroSensor.csv",500,20.1625650077,4,20,70,"Backtrack",90.7315425348
"2017-02-20 17:17:39","Sensor_record_20170125_151323_AndroSensor.csv",500,20.1625650077,4,20,90,"Backtrack",90.7315425348
"2017-02-20 17:17:40","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,4,10,30,"Backtrack",228.3010538157
"2017-02-20 17:17:40","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,4,10,50,"Backtrack",228.3010538157
"2017-02-20 17:17:41","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,4,10,70,"Backtrack",228.3010538157
"2017-02-20 17:17:41","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,4,10,90,"Backtrack",228.3010538157
"2017-02-20 17:17:42","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,4,5,30,"Backtrack",228.3010538157
"2017-02-20 17:17:43","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,4,5,50,"Backtrack",228.3010538157
"2017-02-20 17:17:43","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,4,5,70,"Backtrack",228.3010538157
"2017-02-20 17:17:44","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,4,5,90,"Backtrack",228.3010538157
"2017-02-20 17:17:45","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,4,1,30,"Backtrack",228.3010538157
"2017-02-20 17:17:45","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,4,1,50,"Backtrack",228.3010538157
"2017-02-20 17:17:46","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,4,1,70,"Backtrack",228.3010538157
"2017-02-20 17:17:47","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,4,1,90,"Backtrack",228.3010538157
"2017-02-20 17:17:48","Sensor_record_20170125_151323_AndroSensor.csv",500,29.280597264,8,20,30,"Backtrack",131.7626876882
"2017-02-20 17:17:49","Sensor_record_20170125_151323_AndroSensor.csv",500,20.1625650077,8,20,50,"Backtrack",90.7315425348
"2017-02-20 17:17:50","Sensor_record_20170125_151323_AndroSensor.csv",500,20.1625650077,8,20,70,"Backtrack",90.7315425348
"2017-02-20 17:17:51","Sensor_record_20170125_151323_AndroSensor.csv",500,20.1625650077,8,20,90,"Backtrack",90.7315425348
"2017-02-20 17:17:52","Sensor_record_20170125_151323_AndroSensor.csv",500,20.1625650077,8,10,30,"Backtrack",90.7315425348
"2017-02-20 17:17:53","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,8,10,50,"Backtrack",228.3010538157
"2017-02-20 17:17:54","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,8,10,70,"Backtrack",228.3010538157
"2017-02-20 17:17:55","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,8,10,90,"Backtrack",228.3010538157
"2017-02-20 17:17:56","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,8,5,30,"Backtrack",228.3010538157
"2017-02-20 17:17:57","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,8,5,50,"Backtrack",228.3010538157
"2017-02-20 17:17:58","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,8,5,70,"Backtrack",228.3010538157
"2017-02-20 17:17:59","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,8,5,90,"Backtrack",228.3010538157
"2017-02-20 17:18:00","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,8,1,30,"Backtrack",228.3010538157
"2017-02-20 17:18:01","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,8,1,50,"Backtrack",228.3010538157
"2017-02-20 17:18:02","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,8,1,70,"Backtrack",228.3010538157
"2017-02-20 17:18:02","Sensor_record_20170125_151323_AndroSensor.csv",500,50.7335675146,8,1,90,"Backtrack",228.3010538157
"2017-02-20 17:18:03","Sensor_record_20170125_151323_AndroSensor.csv",500,31.6390223336,2,20,30,"BestDecision",142.3756005013
"2017-02-20 17:18:04","Sensor_record_20170125_151323_AndroSensor.csv",500,31.9472393202,2,20,50,"BestDecision",143.7625769408
"2017-02-20 17:18:05","Sensor_record_20170125_151323_AndroSensor.csv",500,48.1104033269,2,20,70,"BestDecision",216.4968149711
"2017-02-20 17:18:07","Sensor_record_20170125_151323_AndroSensor.csv",500,69.1964697283,2,20,90,"BestDecision",311.3841137771
"2017-02-20 17:18:08","Sensor_record_20170125_151323_AndroSensor.csv",500,10.8394627034,2,10,30,"BestDecision",48.7775821655
"2017-02-20 17:18:10","Sensor_record_20170125_151323_AndroSensor.csv",500,2.1085419227,2,10,50,"BestDecision",9.4884386524
"2017-02-20 17:18:12","Sensor_record_20170125_151323_AndroSensor.csv",500,22.4443369449,2,10,70,"BestDecision",100.9995162521
"2017-02-20 17:18:13","Sensor_record_20170125_151323_AndroSensor.csv",500,69.2993242243,2,10,90,"BestDecision",311.8469590095
"2017-02-20 17:18:15","Sensor_record_20170125_151323_AndroSensor.csv",500,20.0469586434,2,5,30,"BestDecision",90.2113138951
"2017-02-20 17:18:18","Sensor_record_20170125_151323_AndroSensor.csv",500,13.9025143073,2,5,50,"BestDecision",62.5613143828
"2017-02-20 17:18:20","Sensor_record_20170125_151323_AndroSensor.csv",500,7.7921486132,2,5,70,"BestDecision",35.0646687596
"2017-02-20 17:18:22","Sensor_record_20170125_151323_AndroSensor.csv",500,2.0478229128,2,5,90,"BestDecision",9.2152031075
"2017-02-20 17:18:30","Sensor_record_20170125_151323_AndroSensor.csv",500,51.4474987324,2,1,30,"BestDecision",231.513744296
"2017-02-20 17:18:38","Sensor_record_20170125_151323_AndroSensor.csv",500,51.9546007973,2,1,50,"BestDecision",233.7957035879
"2017-02-20 17:18:45","Sensor_record_20170125_151323_AndroSensor.csv",500,52.4857837428,2,1,70,"BestDecision",236.1860268424
"2017-02-20 17:18:53","Sensor_record_20170125_151323_AndroSensor.csv",500,53.0403240854,2,1,90,"BestDecision",238.6814583844
"2017-02-20 17:18:54","Sensor_record_20170125_151323_AndroSensor.csv",500,52.7519037998,4,20,30,"BestDecision",237.383567099
"2017-02-20 17:18:55","Sensor_record_20170125_151323_AndroSensor.csv",500,27.8961487715,4,20,50,"BestDecision",125.5326694718
"2017-02-20 17:18:56","Sensor_record_20170125_151323_AndroSensor.csv",500,48.3475443381,4,20,70,"BestDecision",217.5639495213
"2017-02-20 17:18:57","Sensor_record_20170125_151323_AndroSensor.csv",500,71.5079585383,4,20,90,"BestDecision",321.7858134223
"2017-02-20 17:18:58","Sensor_record_20170125_151323_AndroSensor.csv",500,38.3822861073,4,10,30,"BestDecision",172.7202874828
"2017-02-20 17:18:59","Sensor_record_20170125_151323_AndroSensor.csv",500,50.6409459485,4,10,50,"BestDecision",227.8842567681
"2017-02-20 17:19:00","Sensor_record_20170125_151323_AndroSensor.csv",500,19.9723733319,4,10,70,"BestDecision",89.8756799934
"2017-02-20 17:19:01","Sensor_record_20170125_151323_AndroSensor.csv",500,21.3122087984,4,10,90,"BestDecision",95.9049395928
"2017-02-20 17:19:02","Sensor_record_20170125_151323_AndroSensor.csv",500,48.2192504229,4,5,30,"BestDecision",216.9866269031
"2017-02-20 17:19:02","Sensor_record_20170125_151323_AndroSensor.csv",500,43.4090293666,4,5,50,"BestDecision",195.3406321498
"2017-02-20 17:19:03","Sensor_record_20170125_151323_AndroSensor.csv",500,38.982430305,4,5,70,"BestDecision",175.4209363725
"2017-02-20 17:19:04","Sensor_record_20170125_151323_AndroSensor.csv",500,35.0849574192,4,5,90,"BestDecision",157.8823083862
"2017-02-20 17:19:06","Sensor_record_20170125_151323_AndroSensor.csv",500,54.3541114755,4,1,30,"BestDecision",244.5935016395
"2017-02-20 17:19:08","Sensor_record_20170125_151323_AndroSensor.csv",500,53.3093492255,4,1,50,"BestDecision",239.892071515
"2017-02-20 17:19:10","Sensor_record_20170125_151323_AndroSensor.csv",500,52.2727991248,4,1,70,"BestDecision",235.2275960617
"2017-02-20 17:19:12","Sensor_record_20170125_151323_AndroSensor.csv",500,51.2449595056,4,1,90,"BestDecision",230.6023177751
"2017-02-20 17:19:13","Sensor_record_20170125_151323_AndroSensor.csv",500,21.9994093309,8,20,30,"BestDecision",98.9973419892
"2017-02-20 17:19:14","Sensor_record_20170125_151323_AndroSensor.csv",500,27.8961487715,8,20,50,"BestDecision",125.5326694718
"2017-02-20 17:19:15","Sensor_record_20170125_151323_AndroSensor.csv",500,48.3475443381,8,20,70,"BestDecision",217.5639495213
"2017-02-20 17:19:16","Sensor_record_20170125_151323_AndroSensor.csv",500,71.5079585383,8,20,90,"BestDecision",321.7858134223
"2017-02-20 17:19:16","Sensor_record_20170125_151323_AndroSensor.csv",500,37.5536103646,8,10,30,"BestDecision",168.9912466407
"2017-02-20 17:19:16","Sensor_record_20170125_151323_AndroSensor.csv",500,25.3925863375,8,10,50,"BestDecision",114.2666385185
"2017-02-20 17:19:17","Sensor_record_20170125_151323_AndroSensor.csv",500,13.5442431059,8,10,70,"BestDecision",60.9490939766
"2017-02-20 17:19:17","Sensor_record_20170125_151323_AndroSensor.csv",500,5.1247334191,8,10,90,"BestDecision",23.0613003859
"2017-02-20 17:19:18","Sensor_record_20170125_151323_AndroSensor.csv",500,50.5247510707,8,5,30,"BestDecision",227.3613798183
"2017-02-20 17:19:19","Sensor_record_20170125_151323_AndroSensor.csv",500,47.5790685373,8,5,50,"BestDecision",214.1058084177
"2017-02-20 17:19:20","Sensor_record_20170125_151323_AndroSensor.csv",500,45.2860174636,8,5,70,"BestDecision",203.7870785863
"2017-02-20 17:19:20","Sensor_record_20170125_151323_AndroSensor.csv",500,43.7483407141,8,5,90,"BestDecision",196.8675332136
"2017-02-20 17:19:23","Sensor_record_20170125_151323_AndroSensor.csv",500,54.1447054405,8,1,30,"BestDecision",243.6511744821
"2017-02-20 17:19:25","Sensor_record_20170125_151323_AndroSensor.csv",500,52.9529936498,8,1,50,"BestDecision",238.2884714239
"2017-02-20 17:19:27","Sensor_record_20170125_151323_AndroSensor.csv",500,51.7632251564,8,1,70,"BestDecision",232.9345132036
"2017-02-20 17:19:29","Sensor_record_20170125_151323_AndroSensor.csv",500,50.5755371067,8,1,90,"BestDecision",227.5899169801
"2017-02-20 17:19:41","Sensor_record_20170125_151323_AndroSensor.csv",500,51.1759095318,2,20,30,"RandomDecision",230.2915928929
"2017-02-20 17:19:52","Sensor_record_20170125_151323_AndroSensor.csv",500,53.657427821,2,20,50,"RandomDecision",241.4584251944
"2017-02-20 17:20:03","Sensor_record_20170125_151323_AndroSensor.csv",500,56.3099201075,2,20,70,"RandomDecision",253.3946404839
"2017-02-20 17:20:14","Sensor_record_20170125_151323_AndroSensor.csv",500,63.1087948313,2,20,90,"RandomDecision",283.9895767407
"2017-02-20 17:20:26","Sensor_record_20170125_151323_AndroSensor.csv",500,64.5354512696,2,10,30,"RandomDecision",290.4095307132
"2017-02-20 17:20:38","Sensor_record_20170125_151323_AndroSensor.csv",500,76.72461324,2,10,50,"RandomDecision",345.2607595798
"2017-02-20 17:20:49","Sensor_record_20170125_151323_AndroSensor.csv",500,79.0925896015,2,10,70,"RandomDecision",355.9166532066
"2017-02-20 17:21:01","Sensor_record_20170125_151323_AndroSensor.csv",500,97.659993523,2,10,90,"RandomDecision",439.4699708535
"2017-02-20 17:21:15","Sensor_record_20170125_151323_AndroSensor.csv",500,64.9467873045,2,5,30,"RandomDecision",292.2605428704
"2017-02-20 17:21:25","Sensor_record_20170125_151323_AndroSensor.csv",500,63.0896622801,2,5,50,"RandomDecision",283.9034802602
"2017-02-20 17:21:39","Sensor_record_20170125_151323_AndroSensor.csv",500,65.7880918508,2,5,70,"RandomDecision",296.0464133285
"2017-02-20 17:21:54","Sensor_record_20170125_151323_AndroSensor.csv",500,71.2281409553,2,5,90,"RandomDecision",320.526634299
"2017-02-20 17:22:10","Sensor_record_20170125_151323_AndroSensor.csv",500,67.9718074471,2,1,30,"RandomDecision",305.8731335121
"2017-02-20 17:22:22","Sensor_record_20170125_151323_AndroSensor.csv",500,74.5917028574,2,1,50,"RandomDecision",335.6626628584
"2017-02-20 17:22:38","Sensor_record_20170125_151323_AndroSensor.csv",500,58.1351152627,2,1,70,"RandomDecision",261.6080186824
"2017-02-20 17:22:49","Sensor_record_20170125_151323_AndroSensor.csv",500,75.1429640103,2,1,90,"RandomDecision",338.1433380465
"2017-02-20 17:22:59","Sensor_record_20170125_151323_AndroSensor.csv",500,48.8817871281,4,20,30,"RandomDecision",219.9680420764
"2017-02-20 17:23:07","Sensor_record_20170125_151323_AndroSensor.csv",500,43.280229569,4,20,50,"RandomDecision",194.7610330605
"2017-02-20 17:23:15","Sensor_record_20170125_151323_AndroSensor.csv",500,48.5522726449,4,20,70,"RandomDecision",218.485226902
"2017-02-20 17:23:23","Sensor_record_20170125_151323_AndroSensor.csv",500,58.8303182899,4,20,90,"RandomDecision",264.7364323046
"2017-02-20 17:23:35","Sensor_record_20170125_151323_AndroSensor.csv",500,51.440849954,4,10,30,"RandomDecision",231.4838247931
"2017-02-20 17:23:47","Sensor_record_20170125_151323_AndroSensor.csv",500,58.2383210985,4,10,50,"RandomDecision",262.072444943
"2017-02-20 17:23:58","Sensor_record_20170125_151323_AndroSensor.csv",500,55.6878240766,4,10,70,"RandomDecision",250.5952083445
"2017-02-20 17:24:09","Sensor_record_20170125_151323_AndroSensor.csv",500,56.0381286916,4,10,90,"RandomDecision",252.1715791122
"2017-02-20 17:24:21","Sensor_record_20170125_151323_AndroSensor.csv",500,49.1826193685,4,5,30,"RandomDecision",221.3217871581
"2017-02-20 17:24:31","Sensor_record_20170125_151323_AndroSensor.csv",500,52.6583271653,4,5,50,"RandomDecision",236.9624722437
"2017-02-20 17:24:43","Sensor_record_20170125_151323_AndroSensor.csv",500,51.9325072425,4,5,70,"RandomDecision",233.6962825913
"2017-02-20 17:24:56","Sensor_record_20170125_151323_AndroSensor.csv",500,52.2510386443,4,5,90,"RandomDecision",235.1296738993
"2017-02-20 17:25:07","Sensor_record_20170125_151323_AndroSensor.csv",500,52.9259943532,4,1,30,"RandomDecision",238.1669745894
"2017-02-20 17:25:20","Sensor_record_20170125_151323_AndroSensor.csv",500,52.7162284037,4,1,50,"RandomDecision",237.2230278165
"2017-02-20 17:25:33","Sensor_record_20170125_151323_AndroSensor.csv",500,52.7257143097,4,1,70,"RandomDecision",237.2657143939
"2017-02-20 17:25:45","Sensor_record_20170125_151323_AndroSensor.csv",500,52.4725663833,4,1,90,"RandomDecision",236.1265487247
"2017-02-20 17:25:56","Sensor_record_20170125_151323_AndroSensor.csv",500,46.254778368,8,20,30,"RandomDecision",208.1465026561
"2017-02-20 17:26:05","Sensor_record_20170125_151323_AndroSensor.csv",500,46.4225710113,8,20,50,"RandomDecision",208.9015695508
"2017-02-20 17:26:14","Sensor_record_20170125_151323_AndroSensor.csv",500,44.8509862639,8,20,70,"RandomDecision",201.8294381876
"2017-02-20 17:26:23","Sensor_record_20170125_151323_AndroSensor.csv",500,49.6204226514,8,20,90,"RandomDecision",223.2919019313
"2017-02-20 17:26:35","Sensor_record_20170125_151323_AndroSensor.csv",500,68.8148993735,8,10,30,"RandomDecision",309.6670471806
"2017-02-20 17:26:48","Sensor_record_20170125_151323_AndroSensor.csv",500,65.1747431094,8,10,50,"RandomDecision",293.2863439921
"2017-02-20 17:27:00","Sensor_record_20170125_151323_AndroSensor.csv",500,87.7337705606,8,10,70,"RandomDecision",394.8019675227
"2017-02-20 17:27:13","Sensor_record_20170125_151323_AndroSensor.csv",500,85.4517324839,8,10,90,"RandomDecision",384.5327961774
"2017-02-20 17:27:24","Sensor_record_20170125_151323_AndroSensor.csv",500,71.531746491,8,5,30,"RandomDecision",321.8928592094
"2017-02-20 17:27:35","Sensor_record_20170125_151323_AndroSensor.csv",500,70.8322407501,8,5,50,"RandomDecision",318.7450833753
"2017-02-20 17:27:46","Sensor_record_20170125_151323_AndroSensor.csv",500,70.6266164649,8,5,70,"RandomDecision",317.8197740921
"2017-02-20 17:27:57","Sensor_record_20170125_151323_AndroSensor.csv",500,76.6368005049,8,5,90,"RandomDecision",344.8656022721
"2017-02-20 17:28:15","Sensor_record_20170125_151323_AndroSensor.csv",500,56.5079965264,8,1,30,"RandomDecision",254.2859843688
"2017-02-20 17:28:29","Sensor_record_20170125_151323_AndroSensor.csv",500,66.5348836512,8,1,50,"RandomDecision",299.4069764305
"2017-02-20 17:28:45","Sensor_record_20170125_151323_AndroSensor.csv",500,80.2818910283,8,1,70,"RandomDecision",361.2685096274
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,63.9074587152,8,1,90,"RandomDecision",287.5835642183
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,16.2789095216,2,20,30,"DeadReckoning",73.2550928473
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,71.9148224335,2,20,50,"DeadReckoning",323.6167009508
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,127.6573819561,2,20,70,"DeadReckoning",574.4582188022
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,183.4096045696,2,20,90,"DeadReckoning",825.3432205631
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,9.6335187138,2,10,30,"DeadReckoning",43.3508342119
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,60.3057356964,2,10,50,"DeadReckoning",271.3758106336
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,111.3566175844,2,10,70,"DeadReckoning",501.10477913
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,162.4297255679,2,10,90,"DeadReckoning",730.9337650553
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,7.2109787713,2,5,30,"DeadReckoning",32.4494044711
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,52.7962796073,2,5,50,"DeadReckoning",237.5832582329
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,100.5850017831,2,5,70,"DeadReckoning",452.6325080239
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,148.4645571896,2,5,90,"DeadReckoning",668.0905073531
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,5.0237865544,2,1,30,"DeadReckoning",22.6070394947
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,36.6744933336,2,1,50,"DeadReckoning",165.0352200013
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,78.3641780152,2,1,70,"DeadReckoning",352.6388010682
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,120.0542560569,2,1,90,"DeadReckoning",540.2441522562
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,16.2789095216,4,20,30,"DeadReckoning",73.2550928473
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,71.9148224335,4,20,50,"DeadReckoning",323.6167009508
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,127.6573819561,4,20,70,"DeadReckoning",574.4582188022
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,183.4096045696,4,20,90,"DeadReckoning",825.3432205631
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,9.6335187138,4,10,30,"DeadReckoning",43.3508342119
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,60.3057356964,4,10,50,"DeadReckoning",271.3758106336
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,111.3566175844,4,10,70,"DeadReckoning",501.10477913
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,162.4297255679,4,10,90,"DeadReckoning",730.9337650553
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,7.2109787713,4,5,30,"DeadReckoning",32.4494044711
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,52.7962796073,4,5,50,"DeadReckoning",237.5832582329
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,100.5850017831,4,5,70,"DeadReckoning",452.6325080239
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,148.4645571896,4,5,90,"DeadReckoning",668.0905073531
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,5.0237865544,4,1,30,"DeadReckoning",22.6070394947
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,36.6744933336,4,1,50,"DeadReckoning",165.0352200013
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,78.3641780152,4,1,70,"DeadReckoning",352.6388010682
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,120.0542560569,4,1,90,"DeadReckoning",540.2441522562
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,16.2789095216,8,20,30,"DeadReckoning",73.2550928473
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,71.9148224335,8,20,50,"DeadReckoning",323.6167009508
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,127.6573819561,8,20,70,"DeadReckoning",574.4582188022
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,183.4096045696,8,20,90,"DeadReckoning",825.3432205631
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,9.6335187138,8,10,30,"DeadReckoning",43.3508342119
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,60.3057356964,8,10,50,"DeadReckoning",271.3758106336
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,111.3566175844,8,10,70,"DeadReckoning",501.10477913
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,162.4297255679,8,10,90,"DeadReckoning",730.9337650553
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,7.2109787713,8,5,30,"DeadReckoning",32.4494044711
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,52.7962796073,8,5,50,"DeadReckoning",237.5832582329
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,100.5850017831,8,5,70,"DeadReckoning",452.6325080239
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,148.4645571896,8,5,90,"DeadReckoning",668.0905073531
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,5.0237865544,8,1,30,"DeadReckoning",22.6070394947
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,36.6744933336,8,1,50,"DeadReckoning",165.0352200013
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,78.3641780152,8,1,70,"DeadReckoning",352.6388010682
"2017-02-20 17:29:01","Sensor_record_20170125_151323_AndroSensor.csv",500,120.0542560569,8,1,90,"DeadReckoning",540.2441522562
"2017-02-20 17:44:23","Sensor_record_20170125_151552_AndroSensor.csv",550,19.8541301981,2,20,30,"Backtrack",109.1977160895
"2017-02-20 17:44:30","Sensor_record_20170125_151552_AndroSensor.csv",550,19.8541301981,2,20,50,"Backtrack",109.1977160895
"2017-02-20 17:44:37","Sensor_record_20170125_151552_AndroSensor.csv",550,19.8541301981,2,20,70,"Backtrack",109.1977160895
"2017-02-20 17:44:43","Sensor_record_20170125_151552_AndroSensor.csv",550,19.8541301981,2,20,90,"Backtrack",109.1977160895
"2017-02-20 17:44:50","Sensor_record_20170125_151552_AndroSensor.csv",550,19.8541301981,2,10,30,"Backtrack",109.1977160895
"2017-02-20 17:44:56","Sensor_record_20170125_151552_AndroSensor.csv",550,19.8541301981,2,10,50,"Backtrack",109.1977160895
"2017-02-20 17:45:03","Sensor_record_20170125_151552_AndroSensor.csv",550,19.8541301981,2,10,70,"Backtrack",109.1977160895
"2017-02-20 17:45:10","Sensor_record_20170125_151552_AndroSensor.csv",550,19.8541301981,2,10,90,"Backtrack",109.1977160895
"2017-02-20 17:45:16","Sensor_record_20170125_151552_AndroSensor.csv",550,19.8541301981,2,5,30,"Backtrack",109.1977160895
"2017-02-20 17:45:23","Sensor_record_20170125_151552_AndroSensor.csv",550,19.8541301981,2,5,50,"Backtrack",109.1977160895
"2017-02-20 17:45:30","Sensor_record_20170125_151552_AndroSensor.csv",550,19.8541301981,2,5,70,"Backtrack",109.1977160895
"2017-02-20 17:45:37","Sensor_record_20170125_151552_AndroSensor.csv",550,19.8541301981,2,5,90,"Backtrack",109.1977160895
"2017-02-20 17:45:43","Sensor_record_20170125_151552_AndroSensor.csv",550,19.8541301981,2,1,30,"Backtrack",109.1977160895
"2017-02-20 17:45:50","Sensor_record_20170125_151552_AndroSensor.csv",550,19.8541301981,2,1,50,"Backtrack",109.1977160895
"2017-02-20 17:45:57","Sensor_record_20170125_151552_AndroSensor.csv",550,19.8541301981,2,1,70,"Backtrack",109.1977160895
"2017-02-20 17:46:04","Sensor_record_20170125_151552_AndroSensor.csv",550,19.8541301981,2,1,90,"Backtrack",109.1977160895
"2017-02-20 17:46:06","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,4,20,30,"Backtrack",152.0686965333
"2017-02-20 17:46:08","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,4,20,50,"Backtrack",152.0686965333
"2017-02-20 17:46:09","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,4,20,70,"Backtrack",152.0686965333
"2017-02-20 17:46:11","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,4,20,90,"Backtrack",152.0686965333
"2017-02-20 17:46:12","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,4,10,30,"Backtrack",152.0686965333
"2017-02-20 17:46:14","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,4,10,50,"Backtrack",152.0686965333
"2017-02-20 17:46:15","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,4,10,70,"Backtrack",152.0686965333
"2017-02-20 17:46:17","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,4,10,90,"Backtrack",152.0686965333
"2017-02-20 17:46:18","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,4,5,30,"Backtrack",152.0686965333
"2017-02-20 17:46:19","Sensor_record_20170125_151552_AndroSensor.csv",550,27.6488539151,4,5,50,"Backtrack",152.0686965333
